Customer_ID,cluster_category
4915,1.0
5781,3.0
36621,3.0
39625,3.0
11465,3.0
15354,1.0
32753,1.0
34840,1.0
32031,1.0
13989,1.0
34046,3.0
39685,1.0
31848,3.0
3215,1.0
3338,4.0
36650,6.0
40550,1.0
36078,3.0
10633,6.0
33910,6.0
24107,1.0
2334,4.0
22479,1.0
22455,3.0
24093,3.0
22659,3.0
28903,3.0
39204,1.0
20021,3.0
9107,1.0
17553,3.0
24350,4.0
38862,3.0
31289,1.0
9682,6.0
38212,3.0
28502,4.0
21567,3.0
37932,4.0
37061,3.0
9540,3.0
23948,2.0
10172,2.0
19218,3.0
33307,3.0
37129,3.0
36127,3.0
26616,6.0
12144,3.0
25258,3.0
30133,1.0
21252,1.0
14684,3.0
31417,3.0
4885,3.0
9108,1.0
14137,3.0
23135,6.0
24966,3.0
11803,3.0
24872,3.0
38545,1.0
17454,6.0
33621,3.0
26508,3.0
3495,3.0
30507,6.0
24814,4.0
35918,3.0
35334,3.0
30862,3.0
7691,3.0
30293,4.0
37524,6.0
13745,3.0
10730,2.0
28373,1.0
5078,6.0
32244,1.0
1112,3.0
1301,1.0
5580,1.0
25908,3.0
7781,4.0
5529,1.0
7594,1.0
11639,3.0
25464,3.0
35221,3.0
31351,3.0
26065,3.0
8777,3.0
12856,1.0
12420,1.0
36724,3.0
13508,3.0
7590,1.0
34341,3.0
36154,6.0
27937,4.0
31670,3.0
27738,3.0
24614,1.0
3236,1.0
31644,3.0
38236,3.0
2934,1.0
19804,4.0
36370,3.0
26039,1.0
18423,3.0
25454,1.0
22197,6.0
8853,3.0
10090,3.0
24473,3.0
22167,3.0
22628,4.0
9568,3.0
30561,6.0
8467,1.0
14224,3.0
24793,3.0
10220,1.0
21428,1.0
16002,3.0
9870,1.0
23640,3.0
8500,3.0
21464,1.0
36119,1.0
32133,3.0
5896,1.0
37320,6.0
23369,4.0
26843,6.0
14889,3.0
13570,3.0
33004,1.0
13965,3.0
5817,3.0
3084,3.0
26738,4.0
22522,4.0
29497,1.0
37030,1.0
26487,3.0
16181,1.0
32605,3.0
12751,3.0
17963,3.0
24769,3.0
19981,1.0
27888,3.0
10970,6.0
10713,3.0
4955,6.0
37371,6.0
9477,6.0
26599,6.0
5092,3.0
3593,2.0
40387,4.0
18312,3.0
18712,3.0
12721,6.0
20147,1.0
8748,6.0
35689,4.0
17813,1.0
34717,1.0
33423,3.0
25558,3.0
35237,3.0
23500,1.0
25774,1.0
8179,3.0
9802,3.0
24215,3.0
16446,3.0
34315,3.0
4585,3.0
15827,4.0
730,3.0
12563,3.0
3798,3.0
14962,1.0
39119,3.0
9260,3.0
36894,3.0
16226,6.0
19030,3.0
32530,3.0
26381,1.0
6128,1.0
1771,4.0
14643,3.0
36315,1.0
11537,4.0
28095,1.0
9845,2.0
39577,3.0
18848,3.0
35480,1.0
32418,3.0
32030,1.0
37649,6.0
4992,4.0
20811,3.0
40283,1.0
1961,3.0
38744,3.0
758,6.0
11646,3.0
37629,1.0
16358,3.0
21023,1.0
20402,3.0
2578,2.0
3684,1.0
19406,4.0
30122,2.0
1438,3.0
2410,3.0
2716,3.0
30933,3.0
13427,1.0
27862,3.0
26107,3.0
8928,3.0
2062,6.0
24031,3.0
2522,4.0
38489,3.0
25995,3.0
22835,3.0
23197,3.0
13538,3.0
7160,6.0
4150,3.0
16107,3.0
22686,3.0
14860,2.0
18775,1.0
34288,1.0
10469,6.0
21591,4.0
288,3.0
1427,1.0
23329,3.0
29894,3.0
21406,1.0
17418,3.0
29503,1.0
3413,3.0
36083,1.0
2252,1.0
21904,3.0
21291,3.0
10002,1.0
25459,6.0
35428,4.0
20044,1.0
8277,3.0
23919,2.0
40250,1.0
5555,4.0
15402,6.0
27437,1.0
25605,6.0
39516,2.0
18187,3.0
16846,1.0
10618,2.0
37594,3.0
22130,3.0
40037,4.0
27933,6.0
37798,6.0
29472,4.0
11998,1.0
38299,3.0
2231,4.0
28496,3.0
36781,1.0
30909,2.0
17591,6.0
25701,3.0
11659,3.0
36275,6.0
2398,3.0
7780,3.0
3521,3.0
3556,3.0
10765,6.0
566,3.0
21539,1.0
5900,2.0
11493,3.0
27735,4.0
38383,4.0
5456,6.0
13412,6.0
39499,3.0
18671,3.0
19789,1.0
39555,3.0
38753,3.0
28021,3.0
28694,1.0
18409,1.0
6555,3.0
27806,2.0
38510,4.0
24135,1.0
2176,3.0
30400,1.0
22080,1.0
24944,1.0
32111,3.0
14144,3.0
34761,6.0
2871,1.0
6460,3.0
38577,3.0
17987,3.0
17263,1.0
39741,4.0
39750,3.0
11025,6.0
24278,1.0
38322,1.0
39497,1.0
5265,3.0
26501,6.0
8628,3.0
7307,3.0
15047,3.0
32158,3.0
5561,3.0
4953,1.0
12824,3.0
33564,3.0
31584,3.0
31172,6.0
16726,3.0
35902,2.0
25070,6.0
12427,3.0
2869,3.0
21649,6.0
7218,3.0
10925,3.0
36269,6.0
15299,1.0
22053,1.0
20483,1.0
12116,1.0
1368,4.0
2344,3.0
12664,3.0
37250,3.0
40061,3.0
4747,6.0
15106,6.0
32981,1.0
30673,1.0
1633,3.0
17737,1.0
31134,3.0
27790,3.0
30555,3.0
5336,1.0
8913,1.0
24802,6.0
37954,3.0
35464,4.0
384,2.0
20416,3.0
39029,3.0
28772,3.0
5953,3.0
21638,1.0
11624,4.0
13634,3.0
15880,3.0
31444,3.0
13484,3.0
31681,6.0
32415,1.0
3335,1.0
3672,3.0
14763,3.0
24354,4.0
7940,6.0
26229,3.0
37881,6.0
33802,4.0
34091,6.0
40123,6.0
29737,3.0
28061,3.0
35326,3.0
6595,3.0
8019,1.0
5151,3.0
6031,2.0
6926,6.0
13204,3.0
12265,3.0
5297,3.0
40044,3.0
26612,2.0
2529,3.0
37712,3.0
39767,1.0
3171,3.0
28653,3.0
40420,1.0
12360,3.0
36128,1.0
24557,3.0
39820,3.0
5414,3.0
32467,3.0
24523,3.0
13461,1.0
40383,3.0
15810,4.0
36061,4.0
19246,3.0
14749,3.0
34489,3.0
1931,3.0
27275,3.0
23734,1.0
6981,3.0
866,4.0
21441,4.0
17154,3.0
17906,3.0
6759,3.0
25663,1.0
10382,3.0
32436,2.0
31560,3.0
35807,1.0
35670,1.0
25115,3.0
40396,1.0
16757,4.0
29694,3.0
38280,4.0
20886,1.0
1191,3.0
20842,6.0
5648,3.0
29083,1.0
30759,3.0
29168,3.0
37259,3.0
18563,3.0
8899,3.0
2727,3.0
27237,3.0
6740,3.0
25472,3.0
11544,3.0
15100,3.0
21836,3.0
7763,3.0
18085,1.0
21063,3.0
22597,6.0
36193,3.0
6495,3.0
32495,1.0
38842,3.0
29982,4.0
11446,3.0
3293,1.0
32000,4.0
19497,1.0
27787,3.0
38447,3.0
30977,3.0
21257,1.0
18495,3.0
23655,3.0
11511,3.0
21545,3.0
20080,3.0
11165,3.0
15195,3.0
23881,3.0
21395,1.0
23208,4.0
20023,1.0
52,1.0
28872,1.0
24907,1.0
13881,6.0
3279,3.0
36212,3.0
14216,4.0
18224,1.0
36964,3.0
12302,1.0
18960,3.0
23402,3.0
29798,4.0
3572,6.0
4010,3.0
36018,3.0
27960,4.0
7427,6.0
2177,3.0
31019,1.0
1905,3.0
36631,3.0
24096,3.0
12190,1.0
4680,3.0
10148,3.0
11060,4.0
18832,4.0
35134,6.0
30251,3.0
30235,3.0
32591,3.0
27557,1.0
28753,3.0
10468,3.0
35265,4.0
8808,3.0
37616,1.0
27109,1.0
19806,6.0
30136,3.0
7275,3.0
40118,3.0
25060,3.0
34241,1.0
9223,3.0
12391,3.0
18804,3.0
22286,3.0
1871,3.0
36091,1.0
40546,3.0
1426,1.0
29830,1.0
10811,3.0
36993,1.0
1293,4.0
23937,6.0
5086,1.0
38467,3.0
25720,3.0
9502,1.0
21281,2.0
40399,1.0
20324,3.0
17676,1.0
27821,3.0
1992,4.0
29994,2.0
25132,1.0
1678,3.0
12298,3.0
17019,4.0
11799,1.0
10184,3.0
33279,1.0
16041,1.0
38802,3.0
13661,4.0
37176,3.0
37683,6.0
17815,3.0
29071,1.0
30153,3.0
14712,4.0
3104,3.0
38766,1.0
17304,1.0
34771,3.0
14381,3.0
16642,3.0
8846,1.0
30428,1.0
11422,6.0
14406,3.0
13380,3.0
13150,1.0
11413,1.0
31845,3.0
12562,1.0
3189,1.0
23879,4.0
6619,6.0
15591,3.0
6615,1.0
31115,1.0
13001,3.0
40730,6.0
4027,3.0
8258,6.0
19390,1.0
36308,1.0
7300,3.0
9034,3.0
27849,3.0
19228,1.0
37917,1.0
31932,1.0
15385,3.0
13808,1.0
16270,3.0
28053,2.0
12962,6.0
1541,3.0
37094,1.0
15438,3.0
2731,3.0
36726,3.0
27326,3.0
6879,3.0
19659,6.0
27970,1.0
27534,3.0
23512,3.0
2576,3.0
23327,3.0
15300,3.0
26578,1.0
11026,3.0
32764,6.0
28404,3.0
28677,1.0
19173,3.0
26904,3.0
36074,1.0
20467,3.0
2072,3.0
29972,1.0
29001,3.0
35668,1.0
34212,1.0
11628,1.0
9092,6.0
1986,1.0
522,3.0
6636,1.0
17653,3.0
22104,4.0
1672,3.0
33842,3.0
8115,2.0
15500,4.0
311,1.0
7033,3.0
27470,3.0
33510,3.0
7994,3.0
37264,1.0
40405,3.0
29014,4.0
1757,1.0
17150,3.0
34147,4.0
35965,3.0
16545,3.0
1077,1.0
31262,3.0
9048,4.0
5992,1.0
13784,4.0
9944,3.0
21537,1.0
32594,3.0
23498,3.0
25537,6.0
20874,4.0
15305,4.0
2181,3.0
13122,1.0
22780,4.0
263,3.0
32961,3.0
7385,6.0
31672,1.0
33360,3.0
26914,4.0
30672,4.0
1420,6.0
38838,1.0
29792,1.0
13285,3.0
13031,1.0
14019,6.0
266,6.0
19850,1.0
13356,6.0
18989,3.0
9489,3.0
3214,1.0
31331,1.0
30265,6.0
29290,3.0
37829,6.0
1502,3.0
29582,3.0
11541,1.0
23534,6.0
32623,3.0
21022,6.0
26888,3.0
10835,3.0
21791,3.0
16892,3.0
22995,3.0
32311,1.0
38002,3.0
33926,1.0
3614,1.0
8255,3.0
29276,6.0
23335,3.0
34229,6.0
15694,1.0
9727,3.0
4453,3.0
32691,1.0
23093,6.0
11807,3.0
9365,3.0
839,3.0
37300,1.0
6761,3.0
15645,1.0
15148,3.0
4914,3.0
8550,4.0
24245,1.0
12461,3.0
4286,3.0
14322,3.0
23643,4.0
18871,3.0
29525,3.0
38661,1.0
36744,1.0
28065,1.0
30197,1.0
4712,1.0
35617,3.0
15006,3.0
2989,3.0
2194,3.0
2346,4.0
29528,3.0
38400,3.0
22705,1.0
797,6.0
35360,3.0
4327,3.0
9878,3.0
17632,3.0
13331,1.0
34850,6.0
8364,3.0
19972,3.0
21831,3.0
30821,6.0
35573,1.0
34268,3.0
33219,3.0
12576,3.0
35801,3.0
16028,3.0
23528,1.0
13261,3.0
13579,3.0
9742,3.0
28822,3.0
4574,3.0
17365,1.0
16375,3.0
25386,1.0
12715,6.0
15278,4.0
14207,4.0
36366,3.0
14827,1.0
25319,3.0
14934,3.0
4693,3.0
406,3.0
36866,6.0
29316,3.0
9947,3.0
18147,3.0
20284,1.0
4319,3.0
6811,3.0
27979,4.0
30493,1.0
10072,1.0
16820,3.0
23903,4.0
24357,1.0
27285,3.0
35192,6.0
24906,3.0
36291,3.0
4182,6.0
35876,3.0
31129,6.0
38094,3.0
31574,3.0
17550,1.0
32874,3.0
24307,6.0
5659,4.0
18280,4.0
33960,3.0
24936,6.0
22326,3.0
24256,1.0
3502,4.0
4512,3.0
37161,1.0
39469,3.0
40471,3.0
7018,3.0
12609,6.0
2656,3.0
22654,6.0
13184,3.0
4593,3.0
33719,3.0
22722,3.0
31452,3.0
6699,1.0
18263,3.0
695,1.0
34399,1.0
28707,3.0
2781,3.0
12944,6.0
2494,4.0
14998,1.0
38567,4.0
10795,3.0
18125,3.0
8502,3.0
13149,4.0
22847,1.0
16316,3.0
18877,1.0
30538,4.0
18426,6.0
38254,6.0
30969,3.0
32248,3.0
23334,6.0
10026,1.0
22210,3.0
23526,2.0
4748,4.0
2123,1.0
10205,4.0
35407,6.0
15814,1.0
29880,3.0
2909,3.0
31807,4.0
26604,1.0
33723,3.0
34064,3.0
14887,3.0
12986,1.0
9344,1.0
5229,1.0
36725,3.0
31515,3.0
12888,6.0
36295,6.0
34072,1.0
4566,3.0
37756,3.0
11366,3.0
32855,3.0
4310,1.0
5603,3.0
14870,4.0
35815,3.0
24571,3.0
2521,1.0
9985,6.0
35771,3.0
6180,3.0
5839,1.0
13998,4.0
1318,4.0
1215,3.0
9238,3.0
7281,1.0
2201,2.0
40515,3.0
2352,3.0
9341,3.0
29081,4.0
37607,4.0
10258,1.0
2405,3.0
37477,1.0
22503,1.0
11710,1.0
29405,3.0
32803,6.0
2279,6.0
23407,1.0
28425,3.0
34530,4.0
33971,4.0
9964,1.0
6156,4.0
5802,3.0
15928,3.0
36977,3.0
35740,3.0
11174,6.0
470,1.0
8922,3.0
26245,2.0
14796,3.0
37992,1.0
13087,1.0
5840,3.0
16299,3.0
6287,4.0
15068,1.0
30679,6.0
16218,3.0
22757,3.0
12314,1.0
3042,3.0
6585,4.0
18137,3.0
25838,3.0
35502,3.0
26450,1.0
22890,4.0
11768,4.0
11830,3.0
16398,3.0
511,6.0
23332,1.0
11739,3.0
5202,3.0
19992,1.0
14249,1.0
15415,3.0
40186,6.0
9555,3.0
22498,3.0
14865,3.0
15256,1.0
25799,4.0
4127,1.0
33769,3.0
35514,1.0
21239,3.0
25129,1.0
32986,3.0
1902,4.0
35447,1.0
27243,3.0
39582,1.0
21149,1.0
11520,3.0
8570,3.0
5307,3.0
2501,1.0
8061,1.0
4071,3.0
11102,3.0
34413,1.0
24575,3.0
16488,6.0
11349,6.0
34029,1.0
10655,3.0
19161,3.0
22087,3.0
40719,3.0
26591,6.0
16544,2.0
27905,1.0
6254,4.0
15358,4.0
39243,1.0
37516,1.0
1876,6.0
36434,1.0
36022,3.0
7478,1.0
28382,3.0
33658,4.0
19555,3.0
30690,3.0
629,3.0
18597,1.0
21375,1.0
10116,3.0
33346,1.0
12370,3.0
29462,1.0
4455,6.0
27338,3.0
5291,3.0
11048,3.0
14159,3.0
1861,1.0
33009,1.0
30398,6.0
31197,1.0
8293,6.0
25951,3.0
10495,6.0
25580,4.0
29892,3.0
26701,2.0
11780,3.0
32670,3.0
1181,4.0
14071,3.0
11838,1.0
8613,3.0
7622,2.0
12860,3.0
31659,3.0
28830,1.0
24785,3.0
17750,1.0
27676,4.0
12670,1.0
9089,3.0
26698,3.0
13622,4.0
16309,3.0
27897,1.0
30367,4.0
15487,6.0
39337,2.0
10229,6.0
1669,4.0
36357,3.0
34827,1.0
20270,3.0
18691,3.0
13307,6.0
8119,6.0
571,3.0
17826,3.0
10696,3.0
10497,3.0
40059,3.0
9751,6.0
3766,3.0
1514,1.0
12146,6.0
21725,2.0
26895,1.0
2216,3.0
33844,4.0
33728,3.0
17090,1.0
31511,2.0
18227,6.0
27506,1.0
27983,3.0
19343,1.0
32357,3.0
21231,3.0
28489,1.0
37283,3.0
20541,1.0
11903,1.0
32978,6.0
3916,3.0
11912,3.0
9817,3.0
7073,3.0
23385,3.0
19527,4.0
22316,1.0
23605,4.0
40371,3.0
22931,3.0
20926,4.0
23446,3.0
31696,6.0
31304,1.0
38150,1.0
13277,3.0
33439,1.0
34245,1.0
14162,6.0
34529,1.0
24764,3.0
29406,3.0
30535,3.0
22720,4.0
7100,4.0
141,6.0
30460,4.0
15610,6.0
4941,3.0
2976,3.0
13210,2.0
23566,3.0
19943,3.0
20108,1.0
24908,3.0
36480,3.0
40084,6.0
37770,1.0
21303,3.0
3527,3.0
24568,4.0
5274,3.0
6869,1.0
22389,6.0
25752,3.0
39694,4.0
34049,4.0
30650,3.0
6706,1.0
30294,3.0
28624,4.0
13097,3.0
8135,3.0
7209,3.0
7504,3.0
11879,3.0
26796,4.0
22984,3.0
31346,6.0
10800,3.0
29822,1.0
39071,3.0
27747,1.0
5556,1.0
1122,3.0
19455,3.0
368,3.0
13090,6.0
19718,1.0
36162,3.0
27056,2.0
37506,1.0
28243,3.0
33899,3.0
7265,3.0
6076,1.0
14983,3.0
27842,4.0
30232,1.0
24016,6.0
24763,4.0
19351,3.0
1744,3.0
34414,3.0
27052,6.0
17385,4.0
29480,3.0
8199,3.0
1195,3.0
6237,3.0
26074,3.0
31028,1.0
17540,3.0
21850,6.0
10119,2.0
39257,1.0
40690,3.0
28207,1.0
7297,2.0
34,6.0
17649,1.0
4086,3.0
18269,6.0
14418,1.0
35041,3.0
36934,3.0
40487,4.0
30291,3.0
30536,1.0
1095,3.0
5641,6.0
13731,6.0
14454,3.0
20205,6.0
37830,6.0
19013,3.0
24158,3.0
20902,1.0
20561,3.0
25012,6.0
12599,1.0
35959,3.0
13505,1.0
33097,1.0
19016,1.0
17968,3.0
39761,6.0
21046,3.0
533,6.0
15934,3.0
20574,3.0
7378,4.0
10373,3.0
23302,3.0
6896,3.0
33827,1.0
29889,3.0
33099,3.0
3474,3.0
32275,3.0
24434,3.0
3879,3.0
29753,1.0
191,3.0
40336,1.0
6325,3.0
10798,3.0
39448,3.0
1570,4.0
31010,6.0
25802,3.0
28226,1.0
6876,3.0
39727,1.0
37125,1.0
32652,1.0
18977,6.0
35028,3.0
15003,3.0
20625,3.0
34186,3.0
38826,3.0
17522,1.0
8705,3.0
28164,4.0
31606,3.0
23630,1.0
5628,3.0
21094,1.0
24827,3.0
24933,1.0
31431,1.0
21024,3.0
13885,1.0
8629,3.0
19626,3.0
35635,3.0
4746,4.0
18748,1.0
26920,3.0
2556,1.0
1062,4.0
2261,3.0
31506,3.0
15619,3.0
4202,6.0
32144,6.0
30112,3.0
10173,3.0
6522,3.0
15942,3.0
23732,3.0
25145,6.0
21342,3.0
15226,3.0
30281,3.0
35798,3.0
7057,1.0
39607,3.0
4427,1.0
78,3.0
40449,1.0
494,6.0
17629,3.0
16340,3.0
30433,3.0
16860,1.0
32174,1.0
34846,4.0
37991,4.0
35298,3.0
1339,6.0
35736,6.0
32811,3.0
9307,3.0
20528,3.0
7014,1.0
38977,1.0
5121,1.0
39529,1.0
3990,3.0
14624,6.0
25376,3.0
14852,6.0
23127,1.0
14662,2.0
12554,3.0
1650,3.0
6767,6.0
17211,1.0
37749,1.0
1175,6.0
7179,3.0
2940,3.0
35246,3.0
22461,3.0
9714,3.0
33417,3.0
33210,3.0
21489,6.0
1317,6.0
24254,1.0
30848,3.0
19493,3.0
10570,6.0
35201,3.0
2526,3.0
27892,1.0
1999,6.0
23324,3.0
7510,3.0
29712,3.0
13003,3.0
26248,6.0
8778,3.0
32536,6.0
708,3.0
11117,1.0
38286,3.0
8645,1.0
35405,3.0
26771,3.0
40328,3.0
32639,4.0
6850,3.0
11478,3.0
26551,3.0
38168,3.0
26957,3.0
2536,3.0
24634,3.0
22315,1.0
5718,3.0
20312,6.0
12898,1.0
19861,3.0
27715,3.0
24661,3.0
29125,3.0
5569,4.0
23480,3.0
19653,3.0
36538,3.0
759,1.0
8251,1.0
34609,3.0
22330,3.0
15474,1.0
32898,6.0
18276,3.0
31023,6.0
393,3.0
20623,3.0
1584,4.0
31235,6.0
29696,2.0
15374,3.0
36646,6.0
3163,3.0
32070,6.0
31634,1.0
4494,1.0
16788,3.0
3812,1.0
27425,6.0
17483,3.0
18926,3.0
3551,3.0
25350,3.0
4609,3.0
3538,3.0
7903,3.0
5020,1.0
6716,1.0
28430,1.0
21313,1.0
30318,3.0
17110,3.0
18569,3.0
31586,3.0
6987,3.0
15065,1.0
4870,3.0
2591,3.0
9151,3.0
12734,2.0
14747,3.0
20626,1.0
11613,1.0
22676,3.0
40051,3.0
33861,6.0
37019,1.0
7809,1.0
39176,3.0
16445,3.0
20604,3.0
12345,1.0
24409,1.0
2873,1.0
11527,1.0
30104,3.0
10682,3.0
1540,3.0
35459,3.0
21860,1.0
35213,4.0
37838,1.0
20673,3.0
37918,3.0
29853,3.0
35537,3.0
29426,1.0
15872,1.0
35492,3.0
19254,3.0
40312,3.0
23570,3.0
16795,1.0
20781,1.0
7173,3.0
2814,1.0
36106,3.0
18473,3.0
32892,1.0
6266,3.0
37560,3.0
12961,3.0
25531,6.0
20413,3.0
130,3.0
34679,3.0
21002,2.0
11958,3.0
15233,3.0
38092,3.0
18633,6.0
13632,1.0
